ID,Pattern,Background,MeanV,Frame,Left,Right,Up,Down
T03_HmF_v19,Averaged,Mean,80.0478,39,0.0002,0.0012,0.0005,0.0007
T03_HmF_v19,Averaged,Mean,80.0478,40,0.0002,0.0012,0.0006,0.0007
T03_HmF_v19,Averaged,Mean,80.0478,41,0.0001,0.0013,0.0006,0.0006
T03_HmF_v19,Averaged,Mean,80.0478,42,0.0001,0.0013,0.0007,0.0005
T03_HmF_v19,Averaged,Mean,80.0478,43,0.0002,0.0014,0.0007,0.0005
T03_HmF_v19,Averaged,Mean,80.0478,44,0.0002,0.0014,0.0008,0.0004
T03_HmF_v19,Averaged,Mean,80.0478,45,0.0002,0.0015,0.0008,0.0004
T03_HmF_v19,Averaged,Mean,80.0478,46,0.0002,0.0015,0.0009,0.0004
T03_HmF_v19,Averaged,Mean,80.0478,47,0.0003,0.0016,0.001,0.0004
T03_HmF_v19,Averaged,Mean,80.0478,48,0.0004,0.0017,0.0011,0.0004
T03_HmF_v19,Averaged,Mean,80.0478,49,0.0004,0.0017,0.0012,0.0005
T03_HmF_v19,Averaged,Mean,80.0478,50,0.0005,0.0018,0.0013,0.0005
T03_HmF_v19,Averaged,Mean,80.0478,51,0.0006,0.0019,0.0014,0.0006
T03_HmF_v19,Averaged,Mean,80.0478,52,0.0007,0.0019,0.0015,0.0007
T03_HmF_v19,Averaged,Mean,80.0478,53,0.0008,0.002,0.0016,0.0008
T03_HmF_v19,Averaged,Mean,80.0478,54,0.0009,0.002,0.0017,0.0009
T03_HmF_v19,Averaged,Mean,80.0478,55,0.0009,0.0021,0.0017,0.001
T03_HmF_v19,Averaged,Mean,80.0478,56,0.001,0.0021,0.0018,0.001
T03_HmF_v19,Averaged,Mean,80.0478,57,0.0011,0.0021,0.0018,0.0011
T03_HmF_v19,Averaged,Mean,80.0478,58,0.0011,0.0021,0.0018,0.0011
T03_HmF_v19,Averaged,Mean,80.0478,59,0.0011,0.0021,0.0018,0.001
T03_HmF_v19,Averaged,Mean,80.0478,60,0.0011,0.002,0.0018,0.001
T03_HmF_v19,Averaged,Mean,80.0478,61,0.0011,0.002,0.0018,0.0009
T03_HmF_v19,Averaged,Mean,80.0478,62,0.0011,0.0019,0.0018,0.0009
T03_HmF_v19,Averaged,Mean,80.0478,63,0.0011,0.0019,0.0018,0.0008
T03_HmF_v19,Averaged,Mean,80.0478,64,0.0011,0.0018,0.0018,0.0007
T03_HmF_v19,Averaged,Mean,80.0478,65,0.001,0.0018,0.0018,0.0006
T03_HmF_v19,Averaged,Mean,80.0478,66,0.001,0.0017,0.0018,0.0005
T03_HmF_v19,Averaged,Mean,80.0478,67,0.001,0.0017,0.0018,0.0005
T03_HmF_v19,Averaged,Mean,80.0478,68,0.0009,0.0016,0.0017,0.0004
T03_HmF_v19,Averaged,Mean,80.0478,69,0.0009,0.0016,0.0016,0.0004
T03_HmF_v19,Averaged,Mean,80.0478,70,0.0008,0.0015,0.0014,0.0004
T03_HmF_v19,Averaged,Mean,80.0478,71,0.0007,0.0015,0.0013,0.0004
T03_HmF_v19,Averaged,Mean,80.0478,72,0.0006,0.0014,0.0011,0.0004
T03_HmF_v19,Averaged,Mean,80.0478,73,0.0005,0.0013,0.0009,0.0004
T03_HmF_v19,Averaged,Mean,80.0478,74,0.0004,0.0012,0.0008,0.0005
T03_HmF_v19,Averaged,Mean,80.0478,75,0.0003,0.0012,0.0007,0.0007
T03_HmF_v19,Averaged,Mean,80.0478,76,0.0002,0.0011,0.0007,0.0009
T03_HmF_v19,Averaged,Mean,80.0478,77,0.0001,0.0011,0.0006,0.001
T03_HmF_v19,Averaged,Mean,80.0478,78,9.72E-05,0.0011,0.0006,0.0011
T03_HmF_v19,Averaged,Mean,80.0478,79,7.56E-05,0.0011,0.0005,0.0011
T03_HmF_v19,Averaged,Mean,80.0478,80,6.99E-05,0.0011,0.0005,0.0011
T03_HmF_v19,Averaged,Mean,80.0478,81,8.44E-05,0.001,0.0005,0.0011
T03_HmF_v19,Averaged,Mean,80.0478,82,0.0001,0.001,0.0005,0.001
T03_HmF_v19,Averaged,Mean,80.0478,83,0.0002,0.001,0.0006,0.0009
T03_HmF_v19,Averaged,Mean,80.0478,84,0.0003,0.001,0.0006,0.0007
T03_HmF_v19,Averaged,Mean,80.0478,85,0.0003,0.001,0.0007,0.0006
T03_HmF_v19,Averaged,Mean,80.0478,86,0.0004,0.001,0.0008,0.0004
T03_HmF_v19,Averaged,Mean,80.0478,87,0.0005,0.0011,0.001,0.0003
T03_HmF_v19,Averaged,Mean,80.0478,88,0.0006,0.0012,0.0012,0.0002
T03_HmF_v19,Averaged,Mean,80.0478,89,0.0008,0.0014,0.0014,0.0001
T03_HmF_v19,Averaged,Mean,80.0478,90,0.001,0.0016,0.0016,0.0001
T03_HmF_v19,Averaged,Mean,80.0478,91,0.0011,0.0017,0.0018,0.0002
T03_HmF_v19,Averaged,Mean,80.0478,92,0.0013,0.0018,0.0021,0.0002
T03_HmF_v19,Averaged,Mean,80.0478,93,0.0014,0.0019,0.0024,0.0003
T03_HmF_v19,Averaged,Mean,80.0478,94,0.0015,0.0019,0.0027,0.0004
T03_HmF_v19,Averaged,Mean,80.0478,95,0.0015,0.0018,0.003,0.0005
T03_HmF_v19,Averaged,Mean,80.0478,96,0.0015,0.0017,0.0033,0.0005
T03_HmF_v19,Averaged,Mean,80.0478,97,0.0014,0.0015,0.0035,0.0004
T03_HmF_v19,Averaged,Mean,80.0478,98,0.0013,0.0013,0.0036,0.0004
T03_HmF_v19,Averaged,Mean,80.0478,99,0.0011,0.0011,0.0037,0.0002
T03_HmF_v19,Averaged,Mean,80.0478,100,0.0009,0.0009,0.0037,0.0001
T03_HmF_v19,Averaged,Mean,80.0478,101,0.0009,0.0008,0.0036,4.06E-05
T03_HmF_v19,Averaged,Mean,80.0478,102,0.001,0.001,0.0035,2.02E-05
T03_HmF_v19,Averaged,Mean,80.0478,103,0.0012,0.0012,0.0034,9.33E-05
T03_HmF_v19,Averaged,Mean,80.0478,104,0.0014,0.0015,0.0033,0.0003
T03_HmF_v19,Averaged,Mean,80.0478,105,0.0016,0.0017,0.0033,0.0005
T03_HmF_v19,Averaged,Mean,80.0478,106,0.0017,0.0018,0.0031,0.0007
T03_HmF_v19,Averaged,Mean,80.0478,107,0.0017,0.0019,0.0029,0.0008
T03_HmF_v19,Averaged,Mean,80.0478,108,0.0017,0.0019,0.0027,0.0008
T03_HmF_v19,Averaged,Mean,80.0478,109,0.0017,0.0018,0.0024,0.0007
T03_HmF_v19,Averaged,Mean,80.0478,110,0.0016,0.0017,0.0021,0.0006
T03_HmF_v19,Averaged,Mean,80.0478,111,0.0016,0.0016,0.0018,0.0005
T03_HmF_v19,Averaged,Mean,80.0478,112,0.0015,0.0015,0.0016,0.0004
T03_HmF_v19,Averaged,Mean,80.0478,113,0.0015,0.0013,0.0014,0.0003
T03_HmF_v19,Averaged,Mean,80.0478,114,0.0014,0.0012,0.0012,0.0002
T03_HmF_v19,Averaged,Mean,80.0478,115,0.0013,0.001,0.0012,0.0002
T03_HmF_v19,Averaged,Mean,80.0478,116,0.0012,0.0009,0.0011,0.0002
T03_HmF_v19,Averaged,Mean,80.0478,117,0.0012,0.0008,0.0011,0.0002
T03_HmF_v19,Averaged,Mean,80.0478,118,0.0011,0.0006,0.0011,0.0003
T03_HmF_v19,Averaged,Mean,80.0478,119,0.001,0.0005,0.0011,0.0003
T03_HmF_v19,Averaged,Mean,80.0478,120,0.0009,0.0005,0.001,0.0003
T03_HmF_v19,Averaged,Mean,80.0478,121,0.0009,0.0004,0.001,0.0003
T03_HmF_v19,Averaged,Mean,80.0478,122,0.0008,0.0003,0.0009,0.0003
T03_HmF_v19,Averaged,Mean,80.0478,123,0.0007,0.0002,0.0009,0.0003
T03_HmF_v19,Averaged,Mean,80.0478,124,0.0006,0.0002,0.0009,0.0003
T03_HmF_v19,Averaged,Mean,80.0478,125,0.0006,0.0002,0.0008,0.0003
T03_HmF_v19,Averaged,Mean,80.0478,126,0.0006,0.0003,0.0008,0.0002
T03_HmF_v19,Averaged,Mean,80.0478,127,0.0006,0.0004,0.0008,0.0002
T03_HmF_v19,Averaged,Mean,80.0478,128,0.0007,0.0005,0.0009,0.0002
T03_HmF_v19,Averaged,Mean,80.0478,129,0.0007,0.0006,0.0009,0.0002
T03_HmF_v19,Averaged,Mean,80.0478,130,0.0008,0.0008,0.001,0.0002
T03_HmF_v19,Averaged,Mean,80.0478,131,0.0009,0.0009,0.0011,0.0001
T03_HmF_v19,Averaged,Mean,80.0478,132,0.001,0.001,0.0012,0.0001
T03_HmF_v19,Averaged,Mean,80.0478,133,0.0011,0.0011,0.0014,0.0001
T03_HmF_v19,Averaged,Mean,80.0478,134,0.0013,0.0012,0.0015,0.0001
T03_HmF_v19,Averaged,Mean,80.0478,135,0.0014,0.0013,0.0017,0.0002
T03_HmF_v19,Averaged,Mean,80.0478,136,0.0016,0.0013,0.0019,0.0002
T03_HmF_v19,Averaged,Mean,80.0478,137,0.0017,0.0013,0.0021,0.0003
T03_HmF_v19,Averaged,Mean,80.0478,138,0.0019,0.0014,0.0024,0.0004
T03_HmF_v19,Averaged,Mean,80.0478,139,0.002,0.0013,0.0026,0.0005
T03_HmF_v19,Averaged,Mean,80.0478,140,0.0021,0.0013,0.0028,0.0006
T03_HmF_v19,Averaged,Mean,80.0478,141,0.0021,0.0012,0.003,0.0007
T03_HmF_v19,Averaged,Mean,80.0478,142,0.0021,0.0011,0.0031,0.0008
T03_HmF_v19,White,Mean,255,0,0.0732,0.1223,0.0418,0.0972
T03_HmF_v19,White,Mean,255,1,0.0852,0.1416,0.0464,0.115
T03_HmF_v19,White,Mean,255,2,0.0981,0.1603,0.0503,0.134
T03_HmF_v19,White,Mean,255,3,0.1129,0.1786,0.0536,0.1541
T03_HmF_v19,White,Mean,255,4,0.1303,0.1961,0.0565,0.1756
T03_HmF_v19,White,Mean,255,5,0.1502,0.2122,0.059,0.1984
T03_HmF_v19,White,Mean,255,6,0.1722,0.2262,0.0615,0.2228
T03_HmF_v19,White,Mean,255,7,0.1956,0.2376,0.0644,0.2487
T03_HmF_v19,White,Mean,255,8,0.2192,0.246,0.0677,0.276
T03_HmF_v19,White,Mean,255,9,0.2423,0.2511,0.0718,0.3047
T03_HmF_v19,White,Mean,255,10,0.2641,0.2534,0.0764,0.3342
T03_HmF_v19,White,Mean,255,11,0.2841,0.2531,0.0807,0.3636
T03_HmF_v19,White,Mean,255,12,0.3022,0.2504,0.0839,0.392
T03_HmF_v19,White,Mean,255,13,0.3183,0.2453,0.0852,0.4192
T03_HmF_v19,White,Mean,255,14,0.3328,0.2378,0.0847,0.4455
T03_HmF_v19,White,Mean,255,15,0.3459,0.2277,0.0823,0.4713
T03_HmF_v19,White,Mean,255,16,0.3583,0.215,0.0783,0.4974
T03_HmF_v19,White,Mean,255,17,0.3705,0.2004,0.0739,0.5247
T03_HmF_v19,White,Mean,255,18,0.3828,0.1845,0.0704,0.5542
T03_HmF_v19,White,Mean,255,19,0.3948,0.1681,0.0686,0.5858
T03_HmF_v19,White,Mean,255,20,0.4058,0.1524,0.0686,0.6177
T03_HmF_v19,White,Mean,255,21,0.4147,0.1386,0.0694,0.6471
T03_HmF_v19,White,Mean,255,22,0.4199,0.1274,0.07,0.6704
T03_HmF_v19,White,Mean,255,23,0.4194,0.1189,0.0701,0.6847
T03_HmF_v19,White,Mean,255,24,0.4115,0.1127,0.0697,0.688
T03_HmF_v19,White,Mean,255,25,0.3939,0.1073,0.0674,0.6772
T03_HmF_v19,White,Mean,255,26,0.366,0.1015,0.0628,0.6514
T03_HmF_v19,White,Mean,255,27,0.3285,0.0947,0.0564,0.6116
T03_HmF_v19,White,Mean,255,28,0.2834,0.0868,0.0486,0.5601
T03_HmF_v19,White,Mean,255,29,0.2337,0.0788,0.0404,0.5007
T03_HmF_v19,White,Mean,255,30,0.1874,0.0761,0.0336,0.4383
T03_HmF_v19,White,Mean,255,31,0.1523,0.0849,0.0303,0.3785
T03_HmF_v19,White,Mean,255,32,0.1243,0.0996,0.0304,0.324
T03_HmF_v19,White,Mean,255,33,0.1007,0.1164,0.0337,0.2768
T03_HmF_v19,White,Mean,255,34,0.0817,0.1347,0.0403,0.2381
T03_HmF_v19,White,Mean,255,35,0.0673,0.154,0.0499,0.208
T03_HmF_v19,White,Mean,255,36,0.0563,0.1729,0.0613,0.1848
T03_HmF_v19,White,Mean,255,37,0.0474,0.1899,0.0726,0.166
T03_HmF_v19,White,Mean,255,38,0.0397,0.204,0.0824,0.149
T03_HmF_v19,White,Mean,255,39,0.0332,0.2153,0.091,0.1333
T03_HmF_v19,White,Mean,255,40,0.0288,0.2253,0.0998,0.1194
T03_HmF_v19,White,Mean,255,41,0.0269,0.2347,0.1098,0.1079
T03_HmF_v19,White,Mean,255,42,0.0269,0.2434,0.1209,0.0982
T03_HmF_v19,White,Mean,255,43,0.028,0.2512,0.1315,0.0889
T03_HmF_v19,White,Mean,255,44,0.0303,0.2586,0.1419,0.0801
T03_HmF_v19,White,Mean,255,45,0.0342,0.2661,0.152,0.0725
T03_HmF_v19,White,Mean,255,46,0.0409,0.2752,0.1644,0.0687
T03_HmF_v19,White,Mean,255,47,0.0513,0.2867,0.1817,0.0719
T03_HmF_v19,White,Mean,255,48,0.0638,0.2991,0.1998,0.0782
T03_HmF_v19,White,Mean,255,49,0.0772,0.3113,0.2174,0.0866
T03_HmF_v19,White,Mean,255,50,0.0917,0.3234,0.2349,0.0975
T03_HmF_v19,White,Mean,255,51,0.1071,0.3354,0.2525,0.1109
T03_HmF_v19,White,Mean,255,52,0.1231,0.3469,0.2699,0.1266
T03_HmF_v19,White,Mean,255,53,0.1392,0.3576,0.2867,0.1433
T03_HmF_v19,White,Mean,255,54,0.1548,0.3669,0.3018,0.1596
T03_HmF_v19,White,Mean,255,55,0.1692,0.3741,0.3144,0.1739
T03_HmF_v19,White,Mean,255,56,0.1818,0.3787,0.3238,0.1847
T03_HmF_v19,White,Mean,255,57,0.192,0.3802,0.3299,0.1908
T03_HmF_v19,White,Mean,255,58,0.1994,0.3787,0.3331,0.1918
T03_HmF_v19,White,Mean,255,59,0.204,0.3744,0.3343,0.1879
T03_HmF_v19,White,Mean,255,60,0.2059,0.3678,0.3348,0.1799
T03_HmF_v19,White,Mean,255,61,0.2052,0.3595,0.3347,0.1683
T03_HmF_v19,White,Mean,255,62,0.2023,0.3502,0.3345,0.1543
T03_HmF_v19,White,Mean,255,63,0.1979,0.3406,0.3343,0.1393
T03_HmF_v19,White,Mean,255,64,0.1926,0.3314,0.3337,0.1244
T03_HmF_v19,White,Mean,255,65,0.1874,0.3232,0.3318,0.1104
T03_HmF_v19,White,Mean,255,66,0.1819,0.3154,0.3272,0.0979
T03_HmF_v19,White,Mean,255,67,0.1759,0.3074,0.3186,0.0871
T03_HmF_v19,White,Mean,255,68,0.169,0.2985,0.3048,0.078
T03_HmF_v19,White,Mean,255,69,0.1604,0.2884,0.2848,0.0709
T03_HmF_v19,White,Mean,255,70,0.1494,0.2769,0.2587,0.066
T03_HmF_v19,White,Mean,255,71,0.1351,0.2638,0.2271,0.0636
T03_HmF_v19,White,Mean,255,72,0.1171,0.2494,0.1914,0.0639
T03_HmF_v19,White,Mean,255,73,0.0955,0.2344,0.1584,0.0716
T03_HmF_v19,White,Mean,255,74,0.0735,0.2218,0.1375,0.0937
T03_HmF_v19,White,Mean,255,75,0.0532,0.213,0.125,0.1234
T03_HmF_v19,White,Mean,255,76,0.0364,0.2081,0.1177,0.1545
T03_HmF_v19,White,Mean,255,77,0.0246,0.2065,0.1113,0.1803
T03_HmF_v19,White,Mean,255,78,0.0176,0.206,0.1045,0.1975
T03_HmF_v19,White,Mean,255,79,0.0137,0.2032,0.0977,0.2052
T03_HmF_v19,White,Mean,255,80,0.0127,0.1973,0.0924,0.2038
T03_HmF_v19,White,Mean,255,81,0.0153,0.1894,0.0905,0.1946
T03_HmF_v19,White,Mean,255,82,0.0223,0.1821,0.093,0.1786
T03_HmF_v19,White,Mean,255,83,0.0331,0.177,0.1005,0.1569
T03_HmF_v19,White,Mean,255,84,0.0462,0.1752,0.113,0.1306
T03_HmF_v19,White,Mean,255,85,0.0604,0.1778,0.1299,0.1014
T03_HmF_v19,White,Mean,255,86,0.0761,0.1862,0.151,0.072
T03_HmF_v19,White,Mean,255,87,0.0948,0.2016,0.1771,0.0461
T03_HmF_v19,White,Mean,255,88,0.1176,0.224,0.2088,0.0276
T03_HmF_v19,White,Mean,255,89,0.1458,0.2527,0.2479,0.0203
T03_HmF_v19,White,Mean,255,90,0.1763,0.2825,0.2903,0.0212
T03_HmF_v19,White,Mean,255,91,0.2053,0.3082,0.3348,0.0281
T03_HmF_v19,White,Mean,255,92,0.2308,0.3268,0.3825,0.0405
T03_HmF_v19,White,Mean,255,93,0.2508,0.3364,0.434,0.0563
T03_HmF_v19,White,Mean,255,94,0.2641,0.3361,0.488,0.0719
T03_HmF_v19,White,Mean,255,95,0.2694,0.3256,0.5414,0.0829
T03_HmF_v19,White,Mean,255,96,0.2657,0.305,0.5903,0.0862
T03_HmF_v19,White,Mean,255,97,0.2519,0.2745,0.6303,0.0797
T03_HmF_v19,White,Mean,255,98,0.2281,0.2358,0.6573,0.064
T03_HmF_v19,White,Mean,255,99,0.1981,0.1946,0.6697,0.0424
T03_HmF_v19,White,Mean,255,100,0.1713,0.1612,0.6692,0.0218
T03_HmF_v19,White,Mean,255,101,0.1602,0.1491,0.6572,0.0074
T03_HmF_v19,White,Mean,255,102,0.1816,0.1744,0.6371,0.0036
T03_HmF_v19,White,Mean,255,103,0.2224,0.2227,0.6165,0.0169
T03_HmF_v19,White,Mean,255,104,0.2614,0.271,0.6034,0.0513
T03_HmF_v19,White,Mean,255,105,0.2897,0.3081,0.5883,0.0918
T03_HmF_v19,White,Mean,255,106,0.3068,0.3319,0.5642,0.1255
T03_HmF_v19,White,Mean,255,107,0.3144,0.3429,0.5282,0.1446
T03_HmF_v19,White,Mean,255,108,0.3137,0.3416,0.4817,0.1468
T03_HmF_v19,White,Mean,255,109,0.3075,0.3311,0.4291,0.1347
T03_HmF_v19,White,Mean,255,110,0.2983,0.3137,0.3755,0.1136
T03_HmF_v19,White,Mean,255,111,0.2874,0.2916,0.3257,0.0892
T03_HmF_v19,White,Mean,255,112,0.2757,0.2663,0.2832,0.0665
T03_HmF_v19,White,Mean,255,113,0.2636,0.2391,0.2498,0.0491
T03_HmF_v19,White,Mean,255,114,0.2512,0.2114,0.2262,0.0388
T03_HmF_v19,White,Mean,255,115,0.2386,0.1845,0.2119,0.0362
T03_HmF_v19,White,Mean,255,116,0.2259,0.1595,0.2042,0.0388
T03_HmF_v19,White,Mean,255,117,0.213,0.1367,0.1998,0.0436
T03_HmF_v19,White,Mean,255,118,0.1996,0.1165,0.1961,0.0482
T03_HmF_v19,White,Mean,255,119,0.1859,0.0984,0.192,0.0518
T03_HmF_v19,White,Mean,255,120,0.1716,0.0822,0.1862,0.0531
T03_HmF_v19,White,Mean,255,121,0.1561,0.0671,0.1785,0.0521
T03_HmF_v19,White,Mean,255,122,0.1402,0.0538,0.1708,0.0508
T03_HmF_v19,White,Mean,255,123,0.1257,0.0444,0.1637,0.0496
T03_HmF_v19,White,Mean,255,124,0.114,0.0405,0.1572,0.0478
T03_HmF_v19,White,Mean,255,125,0.1069,0.0433,0.1522,0.0455
T03_HmF_v19,White,Mean,255,126,0.1066,0.0545,0.1502,0.0433
T03_HmF_v19,White,Mean,255,127,0.1114,0.0713,0.151,0.0401
T03_HmF_v19,White,Mean,255,128,0.1204,0.0916,0.1552,0.0357
T03_HmF_v19,White,Mean,255,129,0.1332,0.1139,0.1645,0.0316
T03_HmF_v19,White,Mean,255,130,0.1484,0.1362,0.1794,0.0287
T03_HmF_v19,White,Mean,255,131,0.1655,0.1572,0.1978,0.0254
T03_HmF_v19,White,Mean,255,132,0.1849,0.177,0.2194,0.0225
T03_HmF_v19,White,Mean,255,133,0.2074,0.1961,0.245,0.0219
T03_HmF_v19,White,Mean,255,134,0.2324,0.2135,0.2743,0.0241
T03_HmF_v19,White,Mean,255,135,0.2588,0.2276,0.307,0.0292
T03_HmF_v19,White,Mean,255,136,0.2859,0.238,0.3437,0.0377
T03_HmF_v19,White,Mean,255,137,0.3126,0.2439,0.3847,0.0505
T03_HmF_v19,White,Mean,255,138,0.3376,0.2448,0.4291,0.067
T03_HmF_v19,White,Mean,255,139,0.3589,0.2407,0.4743,0.0861
T03_HmF_v19,White,Mean,255,140,0.3743,0.2315,0.5158,0.1059
T03_HmF_v19,White,Mean,255,141,0.3816,0.2174,0.5477,0.1235
T03_HmF_v19,White,Mean,255,142,0.3787,0.1991,0.5645,0.1362
T04_HmF_v22,Black,Mean,0,0,0.0291,0.0041,0.0004,0.0338
T04_HmF_v22,Black,Mean,0,1,0.0343,0.0052,0.0005,0.0406
T04_HmF_v22,Black,Mean,0,2,0.0391,0.0064,0.0005,0.0476
T04_HmF_v22,Black,Mean,0,3,0.0434,0.0077,0.0006,0.0547
T04_HmF_v22,Black,Mean,0,4,0.0468,0.0089,0.0007,0.0616
T04_HmF_v22,Black,Mean,0,5,0.0494,0.0099,0.0008,0.068
T04_HmF_v22,Black,Mean,0,6,0.0512,0.0105,0.001,0.0738
T04_HmF_v22,Black,Mean,0,7,0.0521,0.0108,0.0014,0.0785
T04_HmF_v22,Black,Mean,0,8,0.0523,0.0105,0.0019,0.082
T04_HmF_v22,Black,Mean,0,9,0.052,0.0097,0.0027,0.0837
T04_HmF_v22,Black,Mean,0,10,0.0511,0.0085,0.0039,0.0832
T04_HmF_v22,Black,Mean,0,11,0.0498,0.0071,0.0056,0.08
T04_HmF_v22,Black,Mean,0,12,0.048,0.0055,0.0076,0.0736
T04_HmF_v22,Black,Mean,0,13,0.0456,0.0039,0.0098,0.0637
T04_HmF_v22,Black,Mean,0,14,0.0426,0.0025,0.0123,0.0506
T04_HmF_v22,Black,Mean,0,15,0.0397,0.0018,0.017,0.0371
T04_HmF_v22,Black,Mean,0,16,0.0371,0.0021,0.0239,0.024
T04_HmF_v22,Black,Mean,0,17,0.0351,0.0035,0.0321,0.0122
T04_HmF_v22,Black,Mean,0,18,0.0342,0.0064,0.045,0.0064
T04_HmF_v22,Black,Mean,0,19,0.0351,0.0111,0.0602,0.0055
T04_HmF_v22,Black,Mean,0,20,0.0361,0.0158,0.0724,0.0051
T04_HmF_v22,Black,Mean,0,21,0.0367,0.0197,0.0809,0.0048
T04_HmF_v22,Black,Mean,0,22,0.0368,0.0226,0.0858,0.0045
T04_HmF_v22,Black,Mean,0,23,0.0363,0.0245,0.0879,0.0041
T04_HmF_v22,Black,Mean,0,24,0.0355,0.0257,0.0877,0.0038
T04_HmF_v22,Black,Mean,0,25,0.0346,0.0264,0.0862,0.0034
T04_HmF_v22,Black,Mean,0,26,0.0336,0.0267,0.0838,0.0031
T04_HmF_v22,Black,Mean,0,27,0.0327,0.0271,0.081,0.0028
T04_HmF_v22,Black,Mean,0,28,0.0319,0.0274,0.0777,0.0024
T04_HmF_v22,Black,Mean,0,29,0.031,0.0279,0.0742,0.0019
T04_HmF_v22,Black,Mean,0,30,0.0298,0.0284,0.0704,0.0015
T04_HmF_v22,Black,Mean,0,31,0.0283,0.0291,0.0667,0.0016
T04_HmF_v22,Black,Mean,0,32,0.0265,0.0301,0.0632,0.0021
T04_HmF_v22,Black,Mean,0,33,0.0243,0.0315,0.0599,0.0033
T04_HmF_v22,Black,Mean,0,34,0.0219,0.0333,0.0569,0.0051
T04_HmF_v22,Black,Mean,0,35,0.0194,0.0354,0.0546,0.0078
T04_HmF_v22,Black,Mean,0,36,0.0172,0.0376,0.0533,0.0115
T04_HmF_v22,Black,Mean,0,37,0.0153,0.0398,0.0527,0.0152
T04_HmF_v22,Black,Mean,0,38,0.0139,0.0415,0.0521,0.0183
T04_HmF_v22,Black,Mean,0,39,0.013,0.0425,0.0516,0.0201
T04_HmF_v22,Black,Mean,0,40,0.0128,0.0427,0.0511,0.0201
T04_HmF_v22,Black,Mean,0,41,0.013,0.0421,0.0505,0.0182
T04_HmF_v22,Black,Mean,0,42,0.0136,0.0406,0.05,0.0144
T04_HmF_v22,Black,Mean,0,43,0.0143,0.0385,0.0495,0.0092
T04_HmF_v22,Black,Mean,0,44,0.0153,0.0362,0.0512,0.0051
T04_HmF_v22,Black,Mean,0,45,0.0177,0.0351,0.0562,0.0041
T04_HmF_v22,Black,Mean,0,46,0.0204,0.0344,0.0611,0.0034
T04_HmF_v22,Black,Mean,0,47,0.0229,0.0336,0.0652,0.0027
T04_HmF_v22,Black,Mean,0,48,0.0254,0.0331,0.0684,0.0021
T04_HmF_v22,Black,Mean,0,49,0.028,0.0329,0.0706,0.0017
T04_HmF_v22,Black,Mean,0,50,0.0307,0.0328,0.0722,0.0016
T04_HmF_v22,Black,Mean,0,51,0.0337,0.0327,0.0732,0.0018
T04_HmF_v22,Black,Mean,0,52,0.0368,0.0324,0.0739,0.0023
T04_HmF_v22,Black,Mean,0,53,0.0399,0.0318,0.0743,0.0031
T04_HmF_v22,Black,Mean,0,54,0.043,0.0308,0.0747,0.0043
T04_HmF_v22,Black,Mean,0,55,0.046,0.0296,0.0754,0.006
T04_HmF_v22,Black,Mean,0,56,0.0486,0.0283,0.0762,0.0079
T04_HmF_v22,Black,Mean,0,57,0.0505,0.0273,0.0771,0.0097
T04_HmF_v22,Black,Mean,0,58,0.0511,0.0266,0.0779,0.0108
T04_HmF_v22,Black,Mean,0,59,0.0498,0.0259,0.0782,0.0105
T04_HmF_v22,Black,Mean,0,60,0.0463,0.0254,0.0779,0.0086
T04_HmF_v22,Black,Mean,0,61,0.0409,0.025,0.0774,0.0053
T04_HmF_v22,Black,Mean,0,62,0.0359,0.0268,0.0782,0.0025
T04_HmF_v22,Black,Mean,0,63,0.0348,0.0338,0.0814,0.0015
T04_HmF_v22,Black,Mean,0,64,0.034,0.0416,0.085,0.001
T04_HmF_v22,Black,Mean,0,65,0.0326,0.0487,0.0877,0.0007
T04_HmF_v22,Black,Mean,0,66,0.0303,0.0542,0.089,0.0006
T04_HmF_v22,Black,Mean,0,67,0.0273,0.0581,0.0883,0.0007
T04_HmF_v22,Black,Mean,0,68,0.024,0.0603,0.0856,0.0013
T04_HmF_v22,Black,Mean,0,69,0.021,0.0612,0.0816,0.0028
T04_HmF_v22,Black,Mean,0,70,0.0186,0.0609,0.0769,0.0052
T04_HmF_v22,Black,Mean,0,71,0.0168,0.0598,0.0724,0.0089
T04_HmF_v22,Black,Mean,0,72,0.0158,0.0578,0.0688,0.0135
T04_HmF_v22,Black,Mean,0,73,0.015,0.0546,0.0649,0.0171
T04_HmF_v22,Black,Mean,0,74,0.0141,0.0501,0.0602,0.0188
T04_HmF_v22,Black,Mean,0,75,0.0129,0.0446,0.055,0.0185
T04_HmF_v22,Black,Mean,0,76,0.0126,0.0396,0.0509,0.0182
T04_HmF_v22,Black,Mean,0,77,0.0153,0.0374,0.0496,0.0196
T04_HmF_v22,Black,Mean,0,78,0.019,0.0366,0.0488,0.0205
T04_HmF_v22,Black,Mean,0,79,0.0235,0.0369,0.0483,0.021
T04_HmF_v22,Black,Mean,0,80,0.0282,0.038,0.0482,0.0212
T04_HmF_v22,Black,Mean,0,81,0.0326,0.0394,0.0487,0.0212
T04_HmF_v22,Black,Mean,0,82,0.0362,0.0406,0.0501,0.0213
T04_HmF_v22,Black,Mean,0,83,0.0388,0.0414,0.0526,0.0215
T04_HmF_v22,Black,Mean,0,84,0.0402,0.0413,0.0561,0.0217
T04_HmF_v22,Black,Mean,0,85,0.04,0.0402,0.06,0.0213
