"Population","Generation","ID","Wing","L_mean","L_stdev","L_x","L_y","P_mean","P_stdev","P_x","P_y","E_mean","E_stdev","E_x","E_y","VH_mean","VH_stdev","VH_x","VH_y","OA_mean","OA_stdev","OA_x","OA_y","DR_mean","DR_stdev","DR_x","DR_y"
"Papilio_machaon_FE_7",0,"Gen0_Mut0_ID4","forewing",132.8101,13.1305,0.1107,-1.147e-14,0.2536,0.0622,2e-04,-2.108e-17,0.2173,0.1089,-0.0013,-1.686e-17,0.003,0.069,3e-04,-1.317e-18,-0.0241,0.0627,-3e-04,3.788e-19,-0.0097,0.0442,5e-04,-1.186e-18
"Papilio_machaon_FE_7",0,"Gen0_Mut0_ID4","hindwing",124.5026,13.4679,0.0277,-7.989e-15,0.2605,0.0493,2e-04,-1.379e-17,0.2738,0.0795,2e-04,-1.896e-17,0.0602,0.0689,-8e-04,5.171e-18,-0.0261,0.0639,2.097e-05,1.832e-18,-0.0062,0.0364,-3e-04,-2.478e-18
"Papilio_machaon_FE_7",0,"Gen0_Mut0_ID5","forewing",129.103,34.3959,0.0222,-8.341e-15,0.282,0.0571,-2e-04,-5.27e-18,0.5392,0.2103,0.0012,4.216e-17,-0.0342,0.1441,-3e-04,1.581e-17,0.0461,0.1045,4e-04,4.216e-18,-0.0618,0.0799,-6.902e-06,-2.635e-18
"Papilio_machaon_FE_7",0,"Gen0_Mut0_ID5","hindwing",121.9537,33.1613,-0.0865,-7.569e-15,0.2611,0.0471,-8.67e-05,8.619e-18,0.6582,0.1653,4e-04,-3.792e-17,-0.0157,0.1496,5e-04,-6.895e-18,0.2004,0.1294,6e-04,-6.033e-18,-0.0108,0.0995,4e-04,4.309e-19
"Papilio_machaon_FE_7",0,"Gen0_Mut0_ID6","forewing",140.5069,39.6445,0.1423,1.408e-14,0.2968,0.0515,2e-04,1.686e-17,0.5907,0.2234,-0.0022,2.951e-17,0.0304,0.1243,-6e-04,0,-0.0469,0.1496,-0.0018,3.425e-18,-0.064,0.0916,8e-04,-5.27e-18
"Papilio_machaon_FE_7",0,"Gen0_Mut0_ID6","hindwing",146.59,49.5843,0.0425,0,0.2785,0.0394,7.892e-05,1.379e-17,0.719,0.2296,-0.0018,-7.929e-17,0.0891,0.1885,-7e-04,-7.757e-18,-0.2186,0.1366,0.0015,1.638e-17,0.0092,0.1129,-3e-04,2.693e-18
"Papilio_machaon_FE_7",0,"Gen0_Mut0_ID7","forewing",46.5064,26.3972,0.0795,7.82e-15,0.2526,0.0467,-1e-04,-3.583e-17,0.3702,0.1084,4e-04,-3.478e-17,0.0044,0.1135,9e-04,1.186e-18,0.0148,0.0815,6e-04,0,-0.026,0.057,-1.748e-05,1.054e-18
"Papilio_machaon_FE_7",0,"Gen0_Mut0_ID7","hindwing",23.5025,10.5782,0.0125,0,0.2663,0.0683,-5e-04,1.551e-17,0.2243,0.1082,0.0032,1.293e-17,0.0099,0.0561,5.984e-05,-1.12e-17,0.0384,0.0533,6e-04,1.185e-18,-0.0175,0.0431,-7e-04,-4.525e-18
"Papilio_machaon_FE_7",0,"Gen0_Mut0_ID8","forewing",85.6209,55.6261,0.0722,-3.649e-15,0.2515,0.0325,-1e-04,1.37e-17,0.8856,0.2991,0.0017,1.476e-17,-0.3211,0.1985,1.374e-05,-2.003e-17,-0.1786,0.1457,1.482e-05,1.054e-18,0.0376,0.1507,-7e-04,-3.294e-20
"Papilio_machaon_FE_7",0,"Gen0_Mut0_ID8","hindwing",24.1426,15.5295,0.0026,8.83e-15,0.2523,0.0596,-2e-04,-2.758e-17,0.3165,0.1549,0.0025,-2.155e-17,-0.0073,0.0778,-2e-04,-2.069e-17,0.016,0.0765,2e-04,-1.751e-19,-0.0418,0.051,-5e-04,4.74e-18
"Papilio_machaon_FE_7",0,"Gen0_Mut0_ID9","forewing",40.3733,11.6392,-0.1417,1.095e-14,0.3022,0.0667,-4e-04,-2.951e-17,0.2089,0.0543,3e-04,-7.378e-18,0.0052,0.0451,7.281e-05,-7.905e-18,-0.0344,0.0458,-1e-04,-1.186e-18,-0.0209,0.0322,6.302e-05,4.743e-18
"Papilio_machaon_FE_7",0,"Gen0_Mut0_ID9","hindwing",52.1216,12.7021,-0.0625,6.307e-15,0.2894,0.056,-5e-04,-4.137e-17,0.2556,0.0762,0.0016,-2.586e-18,0.0416,0.0785,2e-04,6.033e-18,0.0314,0.0582,4.386e-05,-1.293e-18,-0.01,0.0444,6.546e-05,2.586e-18
"Papilio_machaon_FE_7",0,"Gen0_Mut0_ID10","forewing",72.338,18.7371,0.0529,6.256e-15,0.2698,0.0431,-1e-04,-1.686e-17,0.2885,0.1377,0.0013,1.686e-17,-0.025,0.0622,3e-04,-4.216e-18,0.0044,0.0558,2e-04,-6.69e-21,-0.0401,0.0497,-3e-04,-1.186e-18
"Papilio_machaon_FE_7",0,"Gen0_Mut0_ID10","hindwing",98.096,36.8037,-0.0349,0,0.2505,0.0348,-3e-04,2.586e-17,0.6791,0.1815,0.0027,3.448e-17,-0.2068,0.1621,0.001,7.757e-18,-0.004,0.1175,5e-04,-4.74e-18,-0.0093,0.1187,-7e-04,-1.034e-17
"Papilio_machaon_FE_7",0,"Gen0_Mut0_ID11","forewing",63.4338,28.4091,0.0094,1.095e-14,0.2738,0.04,-1.823e-05,1.686e-17,0.4726,0.2032,0.0011,2.635e-17,0.0358,0.1221,-5e-04,-4.743e-18,0.0212,0.0941,-1e-04,-3.425e-18,-0.0555,0.0735,-3e-04,2.635e-18
"Papilio_machaon_FE_7",0,"Gen0_Mut0_ID11","hindwing",57.888,11.7072,-0.003,-7.148e-15,0.2979,0.0547,-3e-04,4.137e-17,0.203,0.0729,0.0021,-1.81e-17,-0.0428,0.0456,5.326e-05,-4.309e-18,6e-04,0.0364,7e-04,-1.023e-18,-0.0181,0.0321,-4e-04,2.37e-18
"Papilio_machaon_FE_7",0,"Gen0_Mut0_ID12","forewing",50.168,9.0054,-0.0636,-8.863e-15,0.2868,0.06,7.319e-05,2.319e-17,0.1483,0.0471,-5e-04,-6.851e-18,-0.0325,0.0403,3e-04,3.952e-18,-0.0234,0.0345,6.618e-05,2.306e-19,-0.0033,0.0249,3.099e-05,1.054e-18
"Papilio_machaon_FE_7",0,"Gen0_Mut0_ID12","hindwing",46.385,10.2255,-0.0378,-7.148e-15,0.2687,0.0598,-3e-04,4.999e-17,0.2208,0.0753,0.0022,-1.207e-17,0.0139,0.0541,-5e-04,9.481e-18,-0.0194,0.0442,5e-04,4.309e-19,-0.0244,0.036,-6e-04,9.158e-19
"Papilio_machaon_FE_7",0,"Gen0_Mut0_ID13","forewing",60.4261,7.9295,-0.0829,-8.863e-15,0.2454,0.0472,3e-04,-2.951e-17,0.1479,0.0738,-7e-04,6.851e-18,-0.0014,0.0378,-3e-04,-4.743e-18,-0.0167,0.0397,-3e-04,-1.338e-20,-0.0122,0.0271,2e-04,1.713e-18
"Papilio_machaon_FE_7",0,"Gen0_Mut0_ID13","hindwing",61.3795,11.6827,-0.0267,-4.205e-15,0.2577,0.0449,2e-04,3.103e-17,0.2263,0.0764,6e-04,-9.481e-18,-0.0199,0.0448,3e-04,7.757e-18,-0.0428,0.0484,3e-04,-2.693e-18,-0.0185,0.0348,9.102e-06,-6.733e-19
"Papilio_machaon_FE_7",0,"Gen0_Mut0_ID14","forewing",56.7605,13.4566,-0.0865,3.128e-15,0.3198,0.0504,8.322e-05,2.319e-17,0.2047,0.0558,2e-04,1.159e-17,0.0078,0.0399,-8.292e-05,2.371e-18,-0.0135,0.0428,-1e-04,0,-0.0303,0.0272,-2e-04,1.976e-18
"Papilio_machaon_FE_7",0,"Gen0_Mut0_ID14","hindwing",61.4055,11.9869,0.0239,-1.051e-14,0.2858,0.0561,-6e-04,6.895e-18,0.2295,0.0661,0.0016,0,0.0015,0.0479,-2.541e-05,1.508e-18,0.0603,0.0403,1e-04,8.619e-19,-0.0136,0.0318,-4e-04,-1.508e-18
"Papilio_machaon_FE_7",0,"Gen0_Mut0_ID15","forewing",60.7615,18.0718,-0.1036,-6.777e-15,0.2775,0.0545,2e-04,2.319e-17,0.2642,0.1061,-8e-04,8.432e-18,0.0546,0.0518,-2e-04,-9.881e-19,-0.0172,0.0499,8.922e-05,-6.258e-19,-0.0265,0.0415,4.163e-05,2.371e-18
"Papilio_machaon_FE_7",0,"Gen0_Mut0_ID15","hindwing",61.0024,17.4664,-0.0908,7.989e-15,0.2484,0.0475,1e-04,-1.896e-17,0.3381,0.1462,-6e-04,7.757e-18,0.0073,0.0942,-5e-04,3.878e-18,0.0409,0.098,7e-04,-3.017e-18,-0.0237,0.0543,6.729e-05,1.683e-19
"Papilio_machaon_FE_7",0,"Gen0_Mut0_ID16","forewing",181.5857,37.9627,0.1713,-5.735e-15,0.2615,0.0453,-6.309e-05,-2.53e-17,0.6914,0.1626,-3e-04,-1.054e-17,-0.135,0.1739,-9e-04,1.897e-17,-0.0099,0.1315,2e-04,5.27e-19,-0.0472,0.1169,5e-04,-1.054e-17
"Papilio_machaon_FE_7",0,"Gen0_Mut0_ID16","hindwing",150.0732,38.2459,0.1137,-3.364e-15,0.2744,0.0508,2e-04,-3.965e-17,0.6787,0.1931,0.0027,-2.069e-17,-0.0596,0.2308,-0.0025,-5.602e-18,-0.018,0.1153,0.0015,5.387e-19,-0.0511,0.104,-7e-04,7.541e-19
"Papilio_machaon_FE_7",0,"Gen0_Mut0_ID17","forewing",22.4241,9.0939,-0.1414,-1.095e-14,0.2709,0.0758,1.168e-05,5.481e-17,0.1815,0.0667,-5.074e-05,8.432e-18,-0.0082,0.0636,2e-04,-1.423e-17,-0.0653,0.0477,-8.849e-05,5.27e-19,0.0152,0.0366,1e-04,5.27e-19
"Papilio_machaon_FE_7",0,"Gen0_Mut0_ID17","hindwing",20.5721,10.6814,-0.0035,-2.102e-15,0.2615,0.0636,-4e-04,5.861e-17,0.2292,0.1055,0.0028,1.293e-17,0.002,0.0578,-4e-04,1.12e-17,0.0298,0.0537,5e-04,1.077e-18,-0.0234,0.0428,-7e-04,-3.448e-18
"Papilio_machaon_FE_7",0,"Gen0_Mut0_ID18","forewing",23.3593,9.2014,-0.1428,0,0.2695,0.0732,-1e-04,-3.373e-17,0.1825,0.068,-7.668e-06,-5.27e-18,-0.0096,0.0641,3e-04,-3.689e-18,-0.0699,0.0485,-4.843e-05,0,0.0194,0.0352,1e-04,-2.371e-18
"Papilio_machaon_FE_7",0,"Gen0_Mut0_ID18","hindwing",48.2332,21.6323,-0.0342,-3.364e-15,0.3036,0.0466,-2e-04,-3.275e-17,0.3577,0.0933,2e-04,-1.379e-17,0.0039,0.0763,-5e-04,3.017e-18,-0.0019,0.0685,-3e-04,-4.094e-18,-0.0544,0.047,-3e-04,2.801e-18
"Papilio_machaon_FE_7",0,"Gen0_Mut0_ID19","forewing",132.4547,21.2535,0.0702,1.199e-14,0.279,0.0514,1e-04,9.486e-18,0.3484,0.1184,-0.0011,1.265e-17,-0.0215,0.0923,5e-04,1.812e-19,-0.0516,0.093,-6e-04,-2.503e-18,-0.0182,0.064,9.62e-05,2.898e-18
"Papilio_machaon_FE_7",0,"Gen0_Mut0_ID19","hindwing",104.9729,22.6357,0.0512,-1.682e-15,0.2337,0.0304,8.714e-05,2.413e-17,0.4677,0.1375,-0.0012,-3.965e-17,0.0116,0.1241,-0.0012,9.481e-18,0.0675,0.1096,5e-04,-2.37e-18,-0.0299,0.0677,-2e-04,1.293e-18
"Papilio_machaon_FE_7",0,"Gen0_Mut0_ID20","forewing",68.6789,14.8405,-0.0476,9.905e-15,0.2439,0.0396,-1e-04,1.686e-17,0.2691,0.0929,-3e-04,1.686e-17,0.0113,0.0633,2e-04,-6.06e-18,0.0356,0.0565,3e-04,-5.27e-19,-0.0271,0.0465,7.176e-05,1.976e-19
"Papilio_machaon_FE_7",0,"Gen0_Mut0_ID20","hindwing",58.461,21.9088,-0.0348,-1.093e-14,0.2345,0.0363,-1e-04,-1.896e-17,0.3996,0.2375,0.0016,-1.12e-17,-0.0608,0.0992,5e-04,-7.757e-18,0.0809,0.0817,4e-04,2.693e-18,-0.0226,0.0766,-4e-04,-2.155e-18
"Papilio_machaon_FE_7",0,"Gen0_Mut0_ID21","forewing",89.7782,34.1658,0.1615,-3.649e-15,0.2467,0.04,6.38e-05,-9.486e-18,0.5794,0.2124,0.003,3.162e-17,0.1025,0.1476,0.0011,-2.635e-19,-0.0493,0.1315,2e-04,5.27e-18,-0.0391,0.0867,2e-04,1.001e-17
"Papilio_machaon_FE_7",0,"Gen0_Mut0_ID21","hindwing",74.0135,28.0448,0.0913,-4.205e-15,0.2813,0.043,3e-04,2.069e-17,0.4366,0.1327,0.0023,2.499e-17,0.1069,0.0882,8.541e-05,3.448e-18,0.0676,0.0932,9e-04,-3.017e-18,-0.0151,0.0721,-5e-04,-4.04e-19
"Papilio_machaon_FE_7",0,"Gen0_Mut0_ID22","forewing",157.2054,29.9129,0.1236,-4.692e-15,0.2499,0.0421,-2e-04,2.108e-17,0.5363,0.1705,-6e-04,1.897e-17,-0.0442,0.1365,9e-04,-5.006e-18,0.0424,0.1259,-4e-04,-4.282e-19,-0.05,0.0896,-9.436e-05,6.851e-18
"Papilio_machaon_FE_7",0,"Gen0_Mut0_ID22","hindwing",111.2423,29.6796,0.0348,0,0.2296,0.0283,-1e-04,2.241e-17,0.4809,0.2752,-0.0031,-6.206e-17,0.068,0.1312,-0.0018,-8.619e-19,-0.0104,0.084,2e-04,-6.895e-18,-0.0517,0.0908,-1e-04,2.909e-18
"Papilio_machaon_FE_7",0,"Gen0_Mut0_ID23","forewing",140.8622,24.1997,0.1513,-9.384e-15,0.2515,0.0472,2e-04,-4.005e-17,0.3794,0.249,0.0027,3.794e-17,-0.009,0.0861,1e-04,-4.216e-18,-0.0515,0.0962,-6e-04,-3.689e-18,-0.0466,0.0802,-4e-04,1.581e-18
"Papilio_machaon_FE_7",0,"Gen0_Mut0_ID23","hindwing",36.6537,24.6732,-0.0423,8.41e-15,0.248,0.0532,-3e-04,2.93e-17,0.3601,0.1683,7e-04,-7.929e-17,-0.113,0.1713,0.0013,-5.861e-17,-0.0154,0.0588,6e-04,-3.097e-19,0.0044,0.0989,-9e-04,3.62e-17
"Papilio_machaon_FE_7",20,"Gen14_Mut0_ID0","forewing",229.244,23.5058,0.292,-1.564e-15,0.2645,0.0686,-8.34e-05,-5.902e-17,0.4472,0.1603,3e-04,-4.848e-17,-0.0688,0.1502,1.966e-05,1.686e-17,-0.1295,0.109,3e-04,1.713e-18,0.0203,0.0837,-2.881e-05,0
"Papilio_machaon_FE_7",20,"Gen14_Mut0_ID0","hindwing",221.4109,31.4243,-0.0501,-1.261e-14,0.2523,0.0574,-4e-04,4.999e-17,0.6868,0.2613,0.0052,-2.069e-17,0.1509,0.1909,-3.529e-05,-2.93e-17,0.0432,0.1473,6e-04,0,-0.022,0.1123,-8e-04,-1.077e-17
"Papilio_machaon_FE_7",20,"Gen15_Mut0_ID0","forewing",225.6984,24.7962,0.2697,-4.171e-15,0.2629,0.064,-2e-04,-2.108e-17,0.4642,0.1469,-1.367e-05,0,-0.0884,0.1416,-3e-04,-4.005e-17,-0.1037,0.1079,5e-04,2.635e-18,0.0046,0.084,-1e-04,3.689e-18
"Papilio_machaon_FE_7",20,"Gen15_Mut0_ID0","hindwing",228.0484,26.0688,0.0307,-8.41e-15,0.259,0.0686,-3e-04,-2.586e-17,0.6011,0.2428,0.006,-2.758e-17,0.0728,0.1552,-0.001,2.241e-17,0.0578,0.1372,0.001,8.619e-19,-0.0463,0.1077,-0.0015,8.619e-18
"Papilio_machaon_FE_7",20,"Gen16_Mut0_ID0","forewing",225.895,24.7267,0.2692,4.171e-15,0.2624,0.0638,-2e-04,-3.162e-17,0.4619,0.1477,7.781e-05,-1.265e-17,-0.0933,0.1436,-3e-04,2.951e-17,-0.1048,0.1082,4e-04,2.371e-18,0.0088,0.0852,-1e-04,-1.37e-17
"Papilio_machaon_FE_7",20,"Gen16_Mut0_ID0","hindwing",227.3822,26.7379,0.0331,8.41e-15,0.2578,0.0672,-4e-04,-4.999e-17,0.6215,0.2518,0.0059,2.758e-17,0.0535,0.1676,-0.0013,-4.482e-17,0.0578,0.1406,9e-04,-9.912e-18,-0.0514,0.111,-0.0015,-3.878e-18
"Papilio_machaon_FE_7",20,"Gen17_Mut0_ID0","forewing",226.3386,24.5778,0.2719,6.777e-15,0.2623,0.064,-2e-04,-8.432e-18,0.4592,0.1486,8.4e-05,-2.108e-18,-0.0901,0.1426,-3e-04,2.53e-17,-0.1068,0.1074,4e-04,-1.054e-18,0.0085,0.0844,-1e-04,4.743e-18
"Papilio_machaon_FE_7",20,"Gen17_Mut0_ID0","hindwing",227.7902,26.1829,0.0335,-8.41e-15,0.2585,0.0682,-3e-04,-3.792e-17,0.6061,0.2437,0.006,-1.379e-17,0.0716,0.1571,-0.0011,-2.241e-17,0.0571,0.138,9e-04,-5.171e-18,-0.0472,0.1081,-0.0015,-1.034e-17
"Papilio_machaon_FE_7",20,"Gen11_Mut0_ID0","forewing",229.9861,22.6007,0.2971,-1.043e-14,0.2648,0.0682,-2e-04,2.319e-17,0.4202,0.1613,-5.541e-05,4.848e-17,-0.027,0.1441,4.737e-05,-2.951e-17,-0.1189,0.1104,5e-04,4.743e-18,0.0146,0.0782,2.48e-05,0
"Papilio_machaon_FE_7",20,"Gen11_Mut0_ID0","hindwing",228.3954,25.9128,0.0236,-1.43e-14,0.2597,0.0699,-4e-04,-1.034e-17,0.5847,0.2413,0.0062,1.379e-17,0.093,0.147,-6e-04,3.103e-17,0.0645,0.1367,9e-04,-7.326e-18,-0.0346,0.1075,-0.0016,-8.619e-19
"Papilio_machaon_FE_7",20,"Gen18_Mut0_ID0","forewing",230.2315,22.645,0.3026,-9.384e-15,0.2652,0.0685,-2e-04,-2.951e-17,0.4216,0.1633,-2e-04,-2.108e-17,-0.0173,0.1432,6.943e-05,-1.897e-17,-0.1214,0.1106,5e-04,-1.423e-17,0.0138,0.0784,6.442e-05,-5.27e-19
"Papilio_machaon_FE_7",20,"Gen18_Mut0_ID0","hindwing",229.3599,24.9234,0.0248,8.41e-16,0.2605,0.0712,-4e-04,-2.93e-17,0.5631,0.2367,0.0062,6.895e-17,0.0782,0.1423,-6e-04,-8.619e-18,0.0668,0.1349,9e-04,-6.895e-18,-0.0345,0.1044,-0.0016,9.912e-18
"Papilio_machaon_FE_7",20,"Gen19_Mut0_ID0","forewing",230.5965,22.1626,0.3011,1.095e-14,0.2652,0.0692,-2e-04,-5.059e-17,0.4134,0.1616,-5.368e-05,-4.848e-17,-0.026,0.1437,1e-04,2.319e-17,-0.1241,0.1099,5e-04,7.905e-18,0.0204,0.0779,3.79e-05,4.743e-18
"Papilio_machaon_FE_7",20,"Gen19_Mut0_ID0","hindwing",228.8582,25.453,0.0294,-1.43e-14,0.2595,0.0702,-4e-04,6.723e-17,0.5784,0.2412,0.0062,-4.137e-17,0.0838,0.1461,-7e-04,3.103e-17,0.065,0.1382,9e-04,-4.74e-18,-0.0347,0.1066,-0.0016,1.594e-17
"Papilio_machaon_FE_7",20,"Gen9_Mut0_ID0","forewing",230.5835,22.1506,0.3018,6.777e-15,0.265,0.0693,-2e-04,-4.216e-17,0.413,0.1615,-3.188e-05,0,-0.0262,0.1437,1e-04,-2.53e-17,-0.1231,0.1095,5e-04,5.797e-18,0.0197,0.078,4.176e-05,4.216e-18
"Papilio_machaon_FE_7",20,"Gen9_Mut0_ID0","hindwing",228.7822,25.4347,0.0291,-8.41e-15,0.2594,0.0705,-4e-04,3.448e-18,0.578,0.2404,0.0061,-4.137e-17,0.0858,0.1461,-7e-04,-4.482e-17,0.0654,0.1376,9e-04,4.309e-19,-0.0341,0.1067,-0.0016,-5.602e-18
"Papilio_machaon_FE_7",20,"Gen20_Mut0_ID0","forewing",230.4853,22.4321,0.2998,-8.341e-15,0.2648,0.0689,-2e-04,-2.319e-17,0.4168,0.1627,-1.001e-05,-1.476e-17,-0.0283,0.1445,1e-04,0,-0.1227,0.1108,5e-04,5.27e-18,0.0192,0.0782,1.786e-05,1.265e-17
"Papilio_machaon_FE_7",20,"Gen20_Mut0_ID0","hindwing",228.8266,25.4048,0.0327,8.41e-15,0.2591,0.0705,-4e-04,1.551e-17,0.5795,0.2408,0.0061,-1.379e-17,0.0838,0.1466,-8e-04,4.482e-17,0.0656,0.1393,9e-04,7.326e-18,-0.0339,0.1068,-0.0016,1.293e-18
"Papilio_machaon_FE_7",20,"Gen20_Mut0_ID1","forewing",229.9197,22.6606,0.2997,1.564e-15,0.2646,0.0681,-2e-04,8.432e-18,0.423,0.161,-2e-04,0,-0.0246,0.1423,-8.945e-06,-1.265e-17,-0.1211,0.1088,6e-04,-5.797e-18,0.0125,0.0782,3.653e-06,-8.432e-18
"Papilio_machaon_FE_7",20,"Gen20_Mut0_ID1","hindwing",227.7453,26.6129,0.0139,8.41e-15,0.2599,0.0688,-3e-04,2.413e-17,0.5967,0.245,0.0062,7.24e-17,0.1052,0.1494,-4e-04,4.482e-17,0.0604,0.1368,8e-04,3.878e-18,-0.0338,0.1077,-0.0015,1.12e-17
"Papilio_machaon_FE_7",20,"Gen20_Mut0_ID2","forewing",225.4073,24.9426,0.268,2.085e-15,0.263,0.0637,-2e-04,-5.059e-17,0.4665,0.1466,-4.034e-06,-2.319e-17,-0.0919,0.141,-3e-04,-1.897e-17,-0.1032,0.1079,5e-04,-5.006e-18,0.005,0.0839,-1e-04,1.107e-17
"Papilio_machaon_FE_7",20,"Gen20_Mut0_ID2","hindwing",227.9383,26.1725,0.031,8.41e-16,0.2587,0.0684,-3e-04,4.999e-17,0.6029,0.2431,0.006,-4.137e-17,0.0712,0.1565,-0.001,3.792e-17,0.0585,0.1364,9e-04,4.309e-18,-0.0472,0.1081,-0.0015,8.619e-19
"Papilio_machaon_FE_7",20,"Gen20_Mut0_ID3","forewing",230.8911,22.173,0.3034,-8.863e-15,0.2649,0.0693,-2e-04,2.951e-17,0.4136,0.1621,-2.855e-05,0,-0.025,0.1443,1e-04,-4.637e-17,-0.1248,0.1103,5e-04,8.432e-18,0.0212,0.078,5.198e-05,0
"Papilio_machaon_FE_7",20,"Gen20_Mut0_ID3","hindwing",228.6344,25.5709,0.0266,8.41e-15,0.2598,0.0702,-4e-04,1.034e-17,0.5798,0.2395,0.0061,7.24e-17,0.0914,0.1456,-6e-04,3.965e-17,0.0641,0.1367,9e-04,8.188e-18,-0.0339,0.1064,-0.0016,-1.594e-17
"Papilio_machaon_FE_7",20,"Gen20_Mut0_ID4","forewing",225.4075,24.6795,0.2724,8.863e-15,0.2639,0.0643,-2e-04,-2.319e-17,0.4637,0.1462,-1e-04,6.745e-17,-0.0785,0.1385,-3e-04,-1.686e-17,-0.1024,0.107,5e-04,5.27e-18,-0.0017,0.0823,-9.678e-05,1.054e-17
"Papilio_machaon_FE_7",20,"Gen20_Mut0_ID4","hindwing",228.4686,25.7477,0.0295,-1.261e-14,0.2594,0.0695,-4e-04,-3.792e-17,0.5911,0.2413,0.0061,2.758e-17,0.0683,0.1526,-9e-04,-8.619e-18,0.0582,0.1359,0.001,1.034e-17,-0.046,0.1062,-0.0015,-9.05e-18
"Papilio_machaon_FE_7",20,"Gen20_Mut0_ID5","forewing",230.6449,22.2066,0.3023,2.607e-15,0.2653,0.0692,-2e-04,-4.216e-17,0.4139,0.1619,-3.14e-05,-2.108e-17,-0.026,0.1439,1e-04,-4.427e-17,-0.1245,0.1103,5e-04,1.054e-17,0.0207,0.0782,3.237e-05,-4.216e-18
"Papilio_machaon_FE_7",20,"Gen20_Mut0_ID5","hindwing",228.2202,26.029,0.0292,1.43e-14,0.2589,0.0692,-4e-04,5.344e-17,0.598,0.25,0.006,-1.724e-17,0.0541,0.159,-0.0011,-3.275e-17,0.0631,0.1427,8e-04,-6.464e-18,-0.044,0.1104,-0.0016,-3.878e-18
"Papilio_machaon_FE_7",20,"Gen20_Mut0_ID6","forewing",226.0434,24.7552,0.2717,-4.692e-15,0.2618,0.0642,-1e-04,0,0.4633,0.1493,2.975e-05,0,-0.0879,0.1455,-3e-04,-2.319e-17,-0.1044,0.1089,5e-04,2.635e-18,0.0066,0.0859,-1e-04,9.486e-18
"Papilio_machaon_FE_7",20,"Gen20_Mut0_ID6","hindwing",226.6358,27.1929,0.037,-8.41e-15,0.2571,0.0667,-3e-04,5.344e-17,0.6367,0.2488,0.0058,3.792e-17,0.0595,0.1725,-0.0014,-2.93e-17,0.0532,0.1461,9e-04,-3.448e-18,-0.0497,0.1115,-0.0014,8.619e-18
"Papilio_machaon_FE_7",20,"Gen20_Mut0_ID7","forewing",229.6348,22.5095,0.2927,-9.384e-15,0.2654,0.0675,-2e-04,-3.162e-17,0.4184,0.1586,-4.677e-05,-4.848e-17,-0.0331,0.1421,9.456e-05,8.432e-18,-0.1169,0.1068,5e-04,-7.905e-18,0.0122,0.0785,-3.407e-05,-5.27e-19
"Papilio_machaon_FE_7",20,"Gen20_Mut0_ID7","hindwing",228.111,26.25,0.0202,-1.43e-14,0.2597,0.0698,-3e-04,-2.413e-17,0.5959,0.2424,0.006,5.516e-17,0.0953,0.1468,-6e-04,-2.413e-17,0.0607,0.1414,9e-04,3.878e-18,-0.0351,0.106,-0.0015,1.034e-17
"Papilio_machaon_FE_7",20,"Gen20_Mut0_ID8","forewing",230.6725,22.1574,0.3027,-8.341e-15,0.2651,0.0694,-2e-04,-8.432e-18,0.4132,0.1619,-1.417e-05,-4.848e-17,-0.0265,0.1438,1e-04,4.427e-17,-0.1243,0.11,5e-04,1.054e-17,0.0208,0.0779,4.194e-05,0
"Papilio_machaon_FE_7",20,"Gen20_Mut0_ID8","hindwing",228.3984,25.8207,0.0218,8.41e-15,0.26,0.0698,-4e-04,-3.448e-17,0.5815,0.2406,0.0062,-2.758e-17,0.0936,0.146,-5e-04,3.103e-17,0.0638,0.1365,9e-04,1.034e-17,-0.0337,0.1068,-0.0016,-9.05e-18
"Papilio_machaon_FE_7",20,"Gen20_Mut0_ID9","forewing",230.0847,22.6601,0.2969,6.777e-15,0.2645,0.068,-2e-04,-4.005e-17,0.4196,0.1624,-7.459e-06,5.481e-17,-0.0302,0.1437,3.661e-05,3.583e-17,-0.1206,0.11,5e-04,-8.432e-18,0.0163,0.0781,-1.99e-05,5.27e-18
"Papilio_machaon_FE_7",20,"Gen20_Mut0_ID9","hindwing",228.5625,25.5328,0.0317,1.43e-14,0.2595,0.0702,-4e-04,-2.413e-17,0.5806,0.241,0.0061,3.792e-17,0.085,0.1466,-7e-04,4.482e-17,0.0686,0.1402,9e-04,-1.293e-17,-0.0327,0.1079,-0.0016,4.74e-18
"Papilio_machaon_FE_7",20,"Gen20_Mut0_ID10","forewing",227.1932,24.7153,0.2746,1.303e-14,0.2652,0.0635,-2e-04,-2.108e-17,0.4536,0.1627,2e-04,6.745e-17,-0.0353,0.1412,1e-04,1.686e-17,-0.1095,0.1057,6e-04,-3.162e-18,-0.0065,0.0824,-2e-04,-4.743e-18
"Papilio_machaon_FE_7",20,"Gen20_Mut0_ID10","hindwing",227.8751,26.0397,0.0433,1.43e-14,0.2589,0.0695,-3e-04,4.999e-17,0.6042,0.2365,0.006,-4.482e-17,0.0977,0.1524,-8e-04,-2.93e-17,0.0394,0.1386,0.0012,1.25e-17,-0.0412,0.1047,-0.0015,-1.077e-17
"Papilio_machaon_FE_7",20,"Gen20_Mut0_ID11","forewing",226.3418,24.3369,0.2742,4.171e-15,0.2635,0.0646,-2e-04,0,0.4567,0.1486,-2.593e-05,2.319e-17,-0.0794,0.1411,-3e-04,-2.108e-17,-0.1058,0.1074,5e-04,7.378e-18,0.004,0.0831,-1e-04,5.27e-18
